query	target	cigar	qstart	qend	qlen	tstart	tend	tlen	alnlen
CBN88268_1_NA_C_28	AF135485_NA_C_24	37M1D12M1I3M4I14M1I38M1D10M2D16M1D30M3D1M1D26M3D23M9D35M2D14M2D60M1I1M2I78M6D3M4D41M5D27M	2	479	479	1	509	513	518
CBN88268_1_NA_C_28	DQ335790_NA_C_24	3M1D1I33M1D12M1I3M4I14M1I38M1D11M2D16M1D25M2D4M1D27M3D21M1D1M8D36M2D14M2D5M1D54M1I2M2I78M6D3M4D41M5D27M	2	479	479	1	509	514	519
CBN88268_1_NA_C_28	KF906535_NA_C_24	1M2D2I2M2D2I2M1D1I3M1D1I3M1D1I2M1D12M1D12M1I3M4I14M1I38M1D11M2D16M1D25M2D5M1D23M1D2M2D22M1D1M8D51M1D58M2I2M1I78M6D3M4D41M4D4M1D23M	7	479	479	5	505	510	517
CBN88268_1_NA_C_28	NM_123623_NA_C_23	1M2D2I10M1D27M4I2M1I11M1I38M1D10M2D17M1D28M3D30M2D19M10D32M2I5M1I11M2D58M1I1M1I2M1I30M1D36M1D15M4D40M1D2M5D3M1D21M	15	477	479	12	497	497	500
CBN88268_1_NA_C_28	Kt_281_NA_unknown	3M1I19M1D6M2D25M2I13M1I26M1D12M1D11M2D17M1D25M2D3M1D28M1D22M6D1M2D4M1I30M20D75M2I1M1I28M1D48M4D4M4D34M1D6M2D19M1I8M	3	479	479	1	520	520	529
CBN88268_1_NA_C_28	ON108679_NA_C_1	29M5D9M1D2I10M2I1M1I13M1I38M1D53M1I27M2D3M2D27M3I28M1I2M1I73M1I1M1I40M5D37M2D3M2D1M1D48M1D19M	4	479	479	4	487	489	498
CBN88268_1_NA_C_28	KF906537_NA_C_24	29M1D12M1I3M4I14M1I38M1D10M2D16M1D30M3D27M3D21M1D1M8D36M2D17M1I56M1I1M2I78M6D3M4D41M5D27M	10	479	479	10	506	510	507
CBN88268_1_NA_C_28	MN621244_NA_C_29	16M1D3M1D1M3D1M1D24M4I2M1I10M1I45M1D5M2D16M1D25M2D3M1D26M2D1M1D20M2D2M9D4M1I1M1I30M2D14M2D60M1I1M1I3M1I74M1D2M2D3M1D40M2D1M1D3M1D23M	10	479	479	12	509	513	509
CBN88268_1_NA_C_28	AB437320_NA_C_24	1M3D3I1M2D2I2M2D2I2M2D2I2M1D1I3M1D1I2M1D12M1D12M1I3M4I14M1I38M1D11M2D16M1D27M2D3M1D26M3D22M9D35M3D1M1D14M2D60M1I1M2I78M6D3M4D41M5D27M	3	479	479	1	510	514	530
CBN88268_1_NA_C_28	MF596155_NA_C_24	1M2D2I3M1D1I8M1D3M1D2M1D21M1D2M12D15M1I47M2D2I45M1D25M1I19M1D2M1D1M1D1M4D1M3D4M1I31M2D13M2D58M3I1M1I67M1D14M3D1M2D41M1D25M	15	477	479	26	519	519	506
CBN88268_1_NA_C_28	NM_180821_NA_C_7	1M2D2I2M1D8M1D5M1D41M1I74M1D15M1I55M1D29M1I2M2I2M2I70M1D12M1D73M2D43M1I23M	14	478	479	53	518	518	476
CBN88268_1_NA_C_28	MK803264_NA_C_21	1M2D2I2M1D3M1D2M2D1M1D23M3I7M1I4M1I40M1D11M2D16M1D29M1D26M1I18M1D2M1D1M8D34M1D1M3D16M2D60M1I2M1I3M1I78M4D40M2D1M3D9M1D17M	22	479	479	14	498	501	496
CBN88268_1_NA_C_28	DQ335780_NA_C_2	1M2D2I7M1D4M1D2M1D21M2D1M9D1M2D15M1I28M1I18M1I1M1I44M5D25M1I19M2D2M1D1M4D2M2D4M1I32M1I10M1D2M1D2M2D1M2D2M2D52M3I1M1I67M1D14M2D2M2D40M1D27M	19	479	479	27	520	520	507
CBN88268_1_NA_C_28	KF906536_NA_C_24	1M3D3I1M2D2I2M1D12M1D12M1I3M4I14M1I38M1D10M2D17M1D29M2D1M1D26M3D21M1D1M8D36M2D16M1I57M1I1M2I78M6D4M4D40M5D27M	18	479	479	17	506	510	505
CBN88268_1_NA_C_28	KF906538_NA_C_24	2M2D1M2D2I2M2D2I2M1D1I3M1D3M1D1I6M1D12M1D12M1I3M4I14M1I38M1D11M2D16M1D25M2D3M1D28M3D21M1D1M8D36M2D15M2D59M1I1M2I78M6D3M4D41M5D27M	2	479	479	9	520	525	527
CBN88268_1_NA_C_28	LC456843_NA_C_23	1M2D2I2M1D1I22M1D12M1I3M4I14M1I39M1D10M2D16M1D29M10D25M4D2M2D1M1D20M1D1M6D1M2D30M2I1M1I3M2I69M1I2M1I5M1I75M1D35M1D7M1D4M1D23M	11	479	479	7	496	510	507
CBN88268_1_NA_C_28	AB233425_NA_C_22	2M1D1I2M2D2I16M1D2M1D10M1D16M2I12M1I32M1D66M2D1M2D23M1D58M1I1M1I13M1D1M2D2M3D4M1D52M1I46M1D18M1I1M1I15M2D4M2D44M1D1M1D23M	4	479	479	4	494	499	502
CBN88268_1_NA_C_28	LC143440_NA_C_21	2M1D1I9M1D4M3D21M1D2M13D15M1I28M1I9M1D9M1I1M1I44M5D24M1I20M1D8M3I31M1I10M1D1M2D2M2D2M1D2M2D52M3I1M1I67M1D14M2D2M2D40M1D27M	19	479	479	23	509	511	501
CBN88268_1_NA_C_28	KM655856_NA_C_25	2M1D1I11M2D22M1I3M4I14M1I38M1D10M2D17M1D29M4D27M3D1M4D21M9D32M1I78M2I5M1I23M1D50M4D44M2D2M1D25M	15	479	479	15	503	508	500
CBN88268_1_NA_C_28	AB223041_NA_C_26	1M2D2I3M1D1I3M1D4M1D2M1D17M1D5M9D1M2D15M1I38M1D9M1D1I1M1I44M5D27M1I14M1D2M2D3M1D1M3D2M2D4M1I26M1I5M1D12M2D58M1I1M1I2M1I66M1D14M2D1M2D41M1D25M	19	477	479	26	515	515	502
CBN88268_1_NA_C_28	KT150517_NA_C_23	1M2D2I7M1D4M1D2M1D21M1D1M10D1M2D15M1I28M1I18M1D1I1M1I44M5D25M1I22M1D1M6D1M2D4M1I34M1I9M2D1M5D57M3I1M1I67M1D14M2D2M2D40M1D25M	19	477	479	29	520	520	505
CBN88268_1_NA_C_28	DQ335782_NA_C_23	2M1D1I9M1D4M3D21M1D2M12D15M1I28M1I18M1I1M1I44M5D27M1I14M1D3M1D2M1D2M4D1M1D37M1I10M1D1M2D2M2D1M2D3M1D52M3I1M1I67M1D14M2D2M2D40M1D27M	19	479	479	26	520	520	506
CBN88268_1_NA_C_28	AB219423_NA_C_22	1M2D2I2M2D2I16M1D2M1D10M1D16M2I12M2I38M1D59M2D1M1D1M1D22M1D58M1I13M2D61M1I47M1D17M1I1M1I16M2D3M2D44M1D1M1D23M	4	479	479	4	489	495	498
CBN88268_1_NA_C_28	OQ107266_NA_C_23	1M3D3I1M2D2I3M1D1I3M1D3M2D24M1D1M13D1M3D15M1I36M2D11M1D1I1M1I44M6D27M1I17M2D2M1D1M4D2M1D1M1D3M1I25M4I3M1I1M1I15M1D1M1D53M4I66M1D14M2D1M2D41M1D25M	15	477	479	14	507	507	515
CBN88268_1_NA_C_28	NM_117621_NA_C_15_C_16	2M2D2I13M1D1M1D23M4I14M1I42M2D6M1D17M1D25M2D3M1D23M1D5M2D19M2D2M2D2M2D1M4D1M1D1I28M2I7M1I8M2D59M2I1M1I79M1D1M5D1M1D43M1D1M1D6M1D19M	14	479	479	16	504	513	503
CBN88268_1_NA_C_28	AB223043_NA_C_22	3M2D1I2M2D1I5M1D16M1I7M1D16M2I52M1D60M5D23M1D58M1I1M1I13M1D1M2D2M8D56M1I47M1D17M1I1M1I16M2D3M2D44M1D1M1D23M	3	479	479	3	500	501	508
CBN88268_1_NA_C_28	ON108670_NA_C_25_C_2	1M3D3I1M2D2I2M1D1I2M2D2I1M1D1I3M2D2M2D9M3I2M2D2I2M1D1I2M1I25M1D1I29M1D53M1I27M2D3M2D27M3I2M1I33M1I68M1I1M1I40M5D37M2D3M2D2M1D47M1D19M	12	479	479	14	489	491	501
CBN88268_1_NA_C_28	DQ680852_NA_C_12_C_13_C_16	1M1D2M2D8M2D5I1M2D2I2M1D1I2M1I15M1I39M1D53M1I27M2D3M2D27M3I31M2I71M2I42M5D38M1D1M1D1M1D1M2D48M1D19M	30	479	479	32	487	490	474
CBN88268_1_NA_C_28	ON108678_NA_C_19	3M1D2M6D9M3I3M1D1I2M1D1I2M1I15M1I37M1D55M1I27M2D3M2D27M3I28M1I2M1I72M2I42M5D37M2D3M2D1M1D48M1D19M	28	479	479	32	493	497	477
CBN88268_1_NA_C_28	ON108669_NA_C_19	4M1D2M2D9M1D4I2M1D1I2M1D1I2M1I15M1I39M1D9M2D4M1I2M1I36M1I27M2D3M2D28M2I28M1I2M1I73M1I42M5D37M2D3M1D1M1D1M1D47M1D19M	27	479	479	32	492	493	477
CBN88268_1_NA_C_28	AB558146_NA_C_30	2M1D1I13M4D4M1D2M1D15M2D1M13D16M1I28M1I18M1D1I1M1I44M5D24M1I21M1D3M5D1M2D4M1I41M2D5M2D1M2D3M1D52M3I1M1I67M1D14M2D2M2D40M1D25M	19	477	479	28	524	524	508
CBN88268_1_NA_C_28	AB558153_NA_C_30	1M2D2I3M1D1I7M1D4M1D2M1D9M2D12M1D2M13D15M1I28M1I9M1D9M1I1M1I44M5D24M1I22M1D2M5D1M2D4M1I29M1I13M1D1M2D2M5D56M3I1M1I67M1D14M2D2M2D40M1D25M	15	477	479	25	523	523	513
CBN88268_1_NA_C_28	NM_001341032_1_NA_C_15_C_16	36M4I1M2I1M12I1M2I10M13I29M2D5M1D17M1D25M2D3M1D23M1D5M2D19M2D3M5D1M3D31M2I7M1I8M2D59M2I1M1I79M4D1M2D3M1D41M1D1M1D6M1D19M	6	479	479	10	476	485	506
CBN88268_1_NA_C_28	AB558145_NA_C_22	1M2D2I11M2D2M1D17M1D3M1D2M10D1M2D15M1I28M1I18M1D1I1M1I44M6D27M1I17M1D2M2D1M4D2M1D46M2D5M3D56M3I1M1I67M1D12M3D4M1D40M1D25M	19	477	479	36	528	528	504
CBN88268_1_NA_C_28	AB558147_NA_C_29	2M1D1I13M4D4M1D16M1D2M15D16M1I28M1I18M1D1I1M1I44M5D27M1I17M1D3M1D1M4D4M1D34M1I10M1D1M2D2M2D1M2D3M1D52M3I1M1I67M1D14M2D2M2D40M1D25M	19	477	479	28	524	524	508
JN604536_NA_C_12	JN604536_NA_C_12	486M	1	486	486	1	486	486	486
JN604536_NA_C_12	AFO63032_1_NA_C_28	1M1I25M1I6M1I224M1I224M	3	486	486	1	480	481	484
JN604536_NA_C_12	AOG74832_1_NA_C_28	28M1I4M1I1M2I220M1I227M	2	486	486	1	480	481	485
JN604536_NA_C_12	KT150521_NA_C_28	2M1I25M2I5M1I224M1I224M	2	486	486	1	480	481	485
JN604536_NA_C_12	BAW34647_1_NA_C_28_C_22	35M4I88M2I132M1I16M1D208M	1	486	486	1	480	481	487
JN604536_NA_C_12	OQ107260_NA_C_28	2M1I31M5I222M1I224M	1	486	486	1	479	480	486
JN604536_NA_C_12	AB619802_NA_C_28	2M1I31M5I220M1I226M	1	486	486	1	479	480	486
JN604536_NA_C_12	ALO23117_1_NA_C_28	1M2I31M1I224M1I224M	3	486	486	1	480	481	484
JN604536_NA_C_12	APZ88353_1_NA_C_28	1M1I26M1I4M1I225M1I223M1D1M	3	486	486	1	481	481	485
JN604536_NA_C_12	BAP59952_1_NA_C_28	34M5I222M1I224M	1	486	486	1	480	481	486
JN604536_NA_C_12	NP_001268076_1_NA_C_28	2M1I31M5I220M1I226M	1	486	486	1	479	480	486
JN604536_NA_C_12	AB619803_NA_C_28	1M1I32M5I220M1I226M	1	486	486	1	479	480	486
JN604536_NA_C_12	AOG74831_1_NA_C_28	1M1I253M1I227M	4	486	486	1	481	482	483
JN604536_NA_C_12	OP821088_NA_C_28	2M1I24M1I1M1I4M1I1M1I219M1I227M	3	486	486	1	478	479	484
JN604536_NA_C_12	K4CEE8_1_NA_C_28	2M1I30M1I131M1I92M1I224M	4	486	486	1	479	482	483
JN604536_NA_C_12	JN565975_NA_C_28	2M2I29M1I1M1I222M1I224M	4	486	486	1	478	480	483
JN604536_NA_C_12	AHF22083_1_Positive_Control_C_3	35M4I87M5I2M1I124M1I17M2I208M	1	486	486	1	473	474	486
JN604536_NA_C_12	A0A3Q7HBJ5_1_NA_C_28	1M2I26M5I219M1I227M	6	486	486	1	473	476	481
JN604536_NA_C_12	NP_001268115_1_NA_C_28	1M1I32M5I219M1I227M	1	486	486	1	479	480	486
JN604536_NA_C_12	AXU93523_1_NA_C_3	1M1I29M1I1M3I88M5I130M1I14M2I192M1D16M	3	486	486	1	472	473	485
JN604536_NA_C_12	AOG74847_1_NA_C_28	2M1I29M1I1M3I220M1I227M	2	486	486	1	479	480	485
JN604536_NA_C_12	DQ335781_NA_C_28	26M1I2M1I2M1I1M4I95M1D127M1I224M	2	486	486	1	478	479	486
JN604536_NA_C_12	AEX07772_1_NA_C_28	2M1I3M1I24M1I1M1I224M1I224M	4	486	486	1	478	480	483
JN604536_NA_C_12	AEX07773_NA_C_28	2M1I3M1I2M1I23M1I224M1I224M	4	486	486	1	478	480	483
JN604536_NA_C_12	ANY30854_1_NA_C_28	26M1I4M3I40M1D180M1I227M	5	486	486	1	478	483	483
JN604536_NA_C_12	CBN88268_1_NA_C_28	25M1I2M1I2M1I1M4I95M1D127M1I224M	3	486	486	2	478	479	485
JN604536_NA_C_12	KF309251_NA_C_3	34M4I87M5I2M1I124M1I17M2I208M	2	486	486	2	473	474	485
JN604536_NA_C_12	LC106013_NA_C_16_C_22_C_28	2M1I28M5I220M1I15M4I185M1D22M	4	486	486	1	473	473	484
JN604536_NA_C_12	AOG74849_1_NA_cycloartane	30M1I6M1I88M3I5M3D127M1I224M	1	486	486	2	484	485	489
JN604536_NA_C_12	BAU61505_1_NA_C_16_C_22_C_28	2M1I28M5I220M1I15M4I185M1D22M	4	486	486	1	473	473	484
JN604536_NA_C_12	AZS32332_1_NA_C_28	2M1I31M5I219M1I227M	1	486	486	1	479	480	486
JN604536_NA_C_12	KU878864_NA_C_28	31M3I220M1I227M	5	486	486	2	479	480	482
JN604536_NA_C_12	OQ107248_NA_C_16	1M1D34M4I222M1I223M1D1M	1	486	486	18	500	501	488
JN604536_NA_C_12	KU878866_NA_unknown	33M1I3M1I88M3I5M3D127M1I224M	1	486	486	2	484	485	489
JN604536_NA_C_12	AOG74836_1_NA_C_28	1M1D2I25M1I2M1I2M1I90M1I43M1I86M1I227M	3	486	486	2	478	479	485
JN604536_NA_C_12	KF318733_NA_C_28	1M2D2I2M1D17M1I4M1I10M1D222M1I224M	2	486	486	3	486	487	489
JN604536_NA_C_12	AHL46848_1_NA_C_28	1M1I32M5I87M1D132M1I227M	1	486	486	1	480	481	487
JN604536_NA_C_12	MG708188_NA_C_28	34M5I219M1I227M	1	486	486	17	496	497	486
JN604536_NA_C_12	MF120282_NA_C_2	26M1I1M4I23M4I62M2D2M1D14M2D115M1I1M2I152M1D71M	8	486	486	1	473	476	485
JN604536_NA_C_12	NM_123002_NA_C_28	1M3I30M5I41M2D1M1D178M1I15M4I185M1D22M	1	486	486	1	477	477	490
JN604536_NA_C_12	ANY30853_1_NA_C_28	1M2I1M2D3I2M1I22M2I41M1D182M1I224M	5	486	486	3	478	483	485
JN604536_NA_C_12	AZS32333_1_NA_C_28	4M1D30M5I219M1I227M	1	486	486	16	496	497	487
JN604536_NA_C_12	AHF22088_1_NA_C_28	22M1I11M2D221M1I224M	7	486	486	7	486	487	482
JN604536_NA_C_12	ALR73782_1_NA_C_28	30M5I41M3D46M2I6M1D124M1I16M4I185M1D22M	5	486	486	1	475	475	487
JN604536_NA_C_12	KU878852_NA_C_2	2M2I2M1I16M1I5M3I24M4I62M1D1M5D15M2D114M1I2M2I15M1D138M1D69M	7	485	486	1	475	475	489
JN604536_NA_C_12	MG708187_NA_C_28	1M3D3I1M1I24M5I222M1I224M	5	486	486	5	479	480	485
JN604536_NA_C_12	Q9LVY7_1_NA_C_28	2M2I2M1I27M5I41M2D1M1D178M1I15M4I185M1D22M	1	486	486	1	477	477	490
JN604536_NA_C_12	KX343075_NA_C_28	1M2I1M2D3I2M1I22M2I41M1D182M1I224M	5	486	486	3	478	483	485
JN604536_NA_C_12	KU878851_NA_C_6	30M3I24M4I57M1D18M1D120M1I224M	6	486	486	2	476	477	483
JN604536_NA_C_12	ALR73781_1_NA_unknown	2M1I28M5I40M3D48M2I5M1D127M1I13M4I185M1D22M	4	486	486	1	475	475	488
JN604536_NA_C_12	AOG74834_1_NA_C_6	2M1I28M2I24M4I57M1D18M1D120M1I224M	6	486	486	2	476	477	483
JN604536_NA_C_12	JQ958967_NA_C_28	1M2D3I1M2I1M2D2I2M2D2I237M1I227M	8	486	486	3	477	478	485
JN604536_NA_C_12	KC963423_NA_C_16	1M2I2M1I3M1I22M1I135M1I88M1I14M1D1I209M	5	486	486	1	475	478	483
JN604536_NA_C_12	MG708191_NA_C_2	1M2I29M1I1M3I23M4I66M11D2M1D10M2D114M1I2M2I153M1D69M	3	485	486	1	485	485	498
JN604536_NA_C_12	AFO63031_1_NA_C_6	1M1D2I2M1I20M1I4M4I88M1I3M1I124M3I2M2I13M2D2I208M	5	486	486	1	468	469	485
JN604536_NA_C_12	AFO63031_NA_C_6	1M1D2I2M1I20M1I4M4I88M1I3M1I124M3I2M2I13M2D2I208M	5	486	486	1	468	469	485
JN604536_NA_C_12	AOG74838_1_NA_C_28_C_16	2M2D2I230M1I15M1D3M1D2M4D205M1D1M	26	486	486	15	481	481	470
JN604536_NA_C_12	KY047600_NA_C_16	1M2D2M1D3M1D30M2I89M2I4M1D1M1D127M1I13M4I207M	1	486	486	12	494	495	492
JN604536_NA_C_12	OP821090_NA_C_2	2M2I2M1I22M2I24M4I62M2D1M3D15M1D114M1I2M2I152M1D70M	8	485	486	1	473	473	485
JN604536_NA_C_12	AFZ40057_1_NA_C_28	2M2D2I2M1D1I230M1I227M	22	486	486	14	477	478	468
JN604536_NA_C_12	APG38190_1_NA_C_16	1M2D2M1D3M1D30M2I88M3I4M2D1M1D127M1I13M4I207M	1	486	486	12	494	495	493
JN604536_NA_C_12	QIH97367_1_NA_C_28	99M1D132M1I224M	31	486	486	21	476	477	457
JN604536_NA_C_12	OP821089_NA_C_2	1M2D3I21M2I24M4I62M2D1M4D5M1D8M1I115M1I2M2I152M1D70M	12	485	486	3	473	473	484
JN604536_NA_C_12	AFZ40058_1_NA_C_28	228M1I224M	34	486	486	25	476	477	453
JN604536_NA_C_12	JX036031_NA_C_6	1M2D6I2M1D2I2M1I18M2I90M1I3M1I123M2I1M1I2M2I13M1D1I209M	4	486	486	1	468	469	487
JN604536_NA_C_12	JQ958968_NA_C_28	1M2D2I2M1D1I5M2I223M1I224M	26	486	486	19	476	477	464
JN604536_NA_C_12	Csa1G044890_NA_C_11_C_20	28M1I1M4I41M1I45M1I7M3D20M1D14M1I37M1D48M1I3M2I1M2I13M1I55M1D83M1D3M1D43M1I24M	6	486	486	1	474	474	489
JN604536_NA_C_12	KM655862_NA_C_11_C_20	1M1I27M1I1M4I41M1I45M1I7M3D20M1D14M1I37M1D48M1I3M2I1M2I13M1I55M1D83M1D3M1D43M1I24M	5	486	486	1	474	474	490
JN604536_NA_C_12	HQ128570_NA_C_11	1M1I27M1I1M4I41M1I53M2D19M1D15M1I87M1I1M2I1M2I13M1I55M1D83M1D3M1D43M1I24M	5	486	486	1	473	473	488
JN604536_NA_C_12	AB433179_NA_C_11	1M2D2I12M1I44M1D26M1I20M1D1I5M1D16M1D110M1D72M1D146M1D8M	22	486	486	24	492	493	474
JN604536_NA_C_12	LC456845_NA_C_7	1M3D2I2M1D1I40M1D16M1D28M1I20M1I3M1I16M1D49M1D22M1D42M1I15M1D54M1D154M	18	486	486	20	492	494	480
JN604536_NA_C_12	KF318735_NA_C_16	1M2D3I2M2D2I1M1I20M2I1M3I40M1I55M2D2M1D16M1D15M1I87M1I1M2I1M2I13M1I55M1D83M1D3M1D43M1I24M	4	486	486	1	474	475	494
JN604536_NA_C_12	Kt_444_NA_unknown	30M2I23M4I13M1I48M1I6M2D34M1I3M1I82M2I1M2I1M1I14M4I51M2I3M1I80M1I37M	7	455	486	1	428	428	451
JN604536_NA_C_12	Kt_2465_NA_unknown	2M1D2I26M2I22M3I1M1I13M1I49M1I5M2D34M1I3M1I82M2I1M2I1M2I12M3I1M1I51M2I1M1I82M1I68M	7	486	486	1	457	461	483
JN604536_NA_C_12	LC456844_NA_C_19_C_5_C_19	1M3D2I2M1D1I40M1D16M1D28M1I18M2I21M1D49M1D22M1D42M1I15M1D54M1D154M	18	486	486	20	492	494	480
JN604536_NA_C_12	AB035868_NA_C_6	1M2D2I2M2D2I2M1I13M6I23M4I1M1I12M1I46M1I6M2D20M1D14M1I85M2I2M2I1M2I20M1I135M1D42M1I23M	11	485	486	10	465	465	483
JN604536_NA_C_12	X87367_NA_C_3	1M2D3I1M3D3I1M1I15M2I40M1I50M1D1I5M1D20M1D14M1I2M2I88M2I12M3I1M1I135M1D3M2D43M1I16M1D8M	11	486	486	4	470	472	488
JN604536_NA_C_12	AB206579_NA_C_22	16M4D3I1M4D2I48M1I47M1D1I5M1D20M1D14M1I31M1D75M4I1M1I54M2D82M4D1M1D43M1I24M	11	486	486	20	500	506	495
JN604536_NA_C_12	MK803271_NA_C_23_C_24_C_25	2M1I4M1I27M4I37M1I1M1I51M2D4M2D11M1D29M1D26M1I18M3D3M8D35M2D6M1D12M2D59M1I2M1I3M1I23M1D54M4D41M2D1M3D9M1D16M	1	486	486	1	507	512	519
JN604536_NA_C_12	AY552551_NA_14_demethylation	3M2I1M1I53M4I1M1I10M1I36M1D19M1D35M1I27M2D3M2D27M3I2M1I28M2I73M1I1M1I40M5D37M2D3M1D1M1D1M1D49M1D16M	3	486	486	1	483	487	501
JN604536_NA_C_12	AB087801_NA_Baeyer_Villiger_C_6	1M2D2I2M2D2I2M1I13M6I23M4I1M1I12M1I46M1I6M2D20M1D14M1I85M2I2M2I1M2I20M1I132M1D43M1I25M	11	485	486	10	465	465	483
JN604536_NA_C_12	MW514550_NA_C_22	1M2D2I2M1D2I13M1D5M3I41M1I46M1I6M2D20M1D15M1I41M1D12M2D2I29M1I3M2I1M2I1M1I69M1D12M1D73M2D42M1I24M	12	486	486	8	477	478	489
JN604536_NA_C_12	AEY75217_NA_C_12	3M1I2M2I17M1I6M5I36M4I1M1I49M2D4M2D11M1D30M1D25M1I18M1D4M9D37M4D15M2D59M1I2M1I3M1I23M1D54M4D41M2D1M1D1M1D3M1D5M1D16M	3	486	486	1	499	505	517
JN604536_NA_C_12	NM_001344756_1_NA_C_7	18M1I1M1I41M1I46M1I6M2D20M1D14M1I42M1D43M1I3M2I1M3I68M1D14M1D73M2D42M1I24M	19	486	486	14	477	477	476
JN604536_NA_C_12	NM_124173_NA_C_15_C_16	28M1D8M1I38M4I1M1I40M1D1M1D12M2D11M1D29M2D1M1D24M1D2M2D19M2D2M2D2M2D1M4D1M1D1I34M3I11M1D1M1D58M1I1M1I3M1I24M1I52M9D43M1D9M1D16M	1	486	486	1	508	511	522
JN604536_NA_C_12	MW514551_NA_C_22	1M2D2I2M1D2I13M1D5M3I41M1I46M1I6M2D20M1D15M1I41M1D12M2D2I29M1I3M2I1M3I70M1D12M1D73M2D42M1I23M1D1M	12	486	486	8	478	478	490
JN604536_NA_C_12	MW514556_NA_C_16	18M1I1M1I41M1I46M1I6M2D20M1D17M1I38M1D13M2D2I29M1I3M2I1M3I68M1D14M1D73M2D42M1I24M	19	486	486	15	478	479	478
JN604536_NA_C_12	KF906539_NA_C_24	35M4I6M1D18M1I11M4I1M1I37M1D12M1D4M2D11M1D29M2D1M1D26M3D21M1D1M8D35M1D17M2D59M1I1M1I5M1I73M4D2M2D1M4D41M3D1M1D9M1D16M	1	486	486	8	519	524	525
JN604536_NA_C_12	KF460438_NA_C_28	27M1I2M1I3M5I36M4I1M1I49M2D4M2D11M1D29M1D35M2D13M7D32M2I2M2I1M2I12M2D61M2I3M1I57M1I20M4D40M2D2M2D1M1D7M1D16M	1	486	486	1	491	496	513
JN604536_NA_C_12	MK829814_NA_C_29	36M2I25M1I11M4I1M1I41M1D1M1D5M1D1I5M2D11M1D29M2D1M1D25M1D2M2D18M2D2M9D4M1I1M1I46M1D1M1D58M1I1M1I4M1I73M1D2M2D1M1D42M2D1M1D9M1D16M	1	486	486	2	506	511	519
JN604536_NA_C_12	ON108679_NA_C_1	24M1D8M1D9M1D2I10M2I1M1I13M1I36M1D19M1D35M1I28M1D11M2D1M1D17M3I29M1I1M2I73M2I41M5D37M2D3M2D1M1D50M1D16M	9	486	486	4	486	489	498
JN604536_NA_C_12	ON108677_NA_C_7_C_28	1M2I2M2I21M1D2M1D1I1M2D18M2I2M1D1I2M2D2I2M1I3M1I12M1I45M1D10M1D35M1I27M2D3M2D27M3I2M1I28M2I73M1I1M1I40M5D37M2D3M1D1M1D1M1D49M1D16M	1	486	486	1	488	491	510
JN604536_NA_C_12	MN621243_NA_C_29	4M1D32M3I24M1I11M4I1M1I41M1D1M1D5M1D1I5M2D11M1D29M2D1M1D25M1D2M2D18M2D2M9D4M1I1M1I46M1D1M1D60M1I4M1I73M1D2M2D3M1D40M2D1M1D9M1D16M	1	486	486	1	506	511	520
JN604536_NA_C_12	NM_001308937_NA_C_19	1M2D2I1M2D1I17M1I26M1D15M1D30M1I17M3I8M1D12M1D19M1I7M1D2M1D20M1D22M1D59M1D53M1D61M1I2M26I46M1D1I7M1I9M	15	486	486	15	463	463	487
JN604536_NA_C_12	MN621245_NA_C_29	29M1D34M1I11M5I41M2D7M1D1I5M2D11M1D29M2D1M1D25M1D2M2D20M1D1M9D5M1I29M1D17M1D1M1D58M1I1M1I4M1I74M1D2M2D1M1D41M2D1M1D9M1D16M	1	486	486	1	509	514	520
JN604536_NA_C_12	KF906540_NA_C_24	1M1I29M4I6M1D18M1I11M4I1M1I49M1D4M3D11M1D29M2D1M1D26M3D21M1D1M8D35M1D17M2D59M1I2M1I3M1I73M1D1M5D3M4D42M4D9M1D16M	5	486	486	1	507	512	521
JN604536_NA_C_12	Kt_281_NA_unknown	31M3I25M1I2M1I10M1I27M1D12M1D16M3D11M1D29M3D27M1D22M6D1M2D4M1I31M19D75M2I1M1I26M1D50M4D4M4D41M2D4M1D22M	6	486	486	1	520	520	530
JN604536_NA_C_12	DQ335790_NA_C_24	1M2I2M1I6M1I21M4I6M1D18M1I11M4I1M1I37M1D12M1D4M2D11M1D29M2D1M1D26M3D19M1D1M1D1M6D1M1D33M1D18M2D1M1D59M1I2M1I3M1I74M6D3M4D41M4D10M1D16M	2	486	486	1	508	514	525
JN604536_NA_C_12	AF135485_NA_C_24	1M2I2M1I2M1I25M4I6M1D13M1I16M4I1M1I37M1D12M1D4M2D11M1D29M4D27M3D21M1D1M8D35M1D17M2D59M1I1M2I79M6D2M4D42M4D9M1D16M	2	486	486	1	508	513	525
JN604536_NA_C_12	KF906537_NA_C_24	1M1I3M1I2M1D1I3M1I3M1I17M4I8M1D11M1I16M4I1M1I37M1D12M1D4M2D11M1D29M3D27M3D19M1D1M1D1M6D1M1D36M1D17M1I58M3I78M6D3M4D42M4D9M1D16M	2	486	486	2	505	510	523
JN604536_NA_C_12	KF906535_NA_C_24	1M2I3M1I2M1I3M1I21M4I6M1D18M1I11M4I1M1I38M1D11M1D4M2D11M1D29M2D1M1D23M1D2M2D20M1D1M1D1M6D1M1D41M1I10M1D59M1I2M1I3M1I74M6D3M4D41M4D10M1D16M	1	486	486	1	504	510	523
